skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/a11c4c9c-ed68-4dcd-b7ef-841e7e347d70,conduct soil sample tests,testing soil samples | soil sample tests conduct | conduct of soil sample tests | soil sample testing | carry out soil sample tests | conducting of soil sample tests | conducting soil sample tests | carrying out soil sample tests,Analyse and test soil samples; determine gas chromatography and gather relevant isotope and carbon information; determine viscosity.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/b5a1fc87-c9f2-41f4-a1ae-28e023715592,perform sample testing,released
http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,scientific research methodology,process of scientific research | theoretical methodology in scientific research | methods of research | scientific methods | research methodology,"The theoretical methodology used in scientific research involving doing background research, constructing an hypothesis, testing it, analysing data and concluding the results.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/c0133edf-845a-47bf-968b-bd4a5bd03bbf,use aquacultural heating equipment,operating aquacultural heating equipment | operate aquacultural heating equipment | using aquacultural heating equipment | aquacultural heating equipment operating | aquacultural heating equipment using,"Operate water heating and pump equipment as appropriate such as electrical heaters, heat exchangers, heat pumps, and solar pumps.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/ba25eb90-6deb-48bb-8a97-9f8a326fe47a,ensure cage safety requirements are followed,ensuring safety requirements for cages are observed | ensure cage safety requirements are observed | ensuring safety requirements for cages are followed | ensuring cage safety requirements are followed | ensure safety requirements for cages are followed | ensuring cage safety requirements are observed | ensuring following of cage safety requirements | ensure safety requirements for cages are observed | ensuring observing of cage safety requirements | ensure following of cage safety requirements | ensure observing of cage safety requirements,Ensure that personnel comply with cage safety requirements.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/8844808b-5788-4872-ba15-d3cfa4d9ddaf,ensure equipment cooling,prevent equipment from overheating | ensuring equipment cooling | prevent equipment overheating | ensuring cooling of equipment | ensuring equipment is cooling | preventing equipment from overheating | ensure cooling of equipment | ensure equipment is cooling | preventing equipment overheating,Make sure the machines and installations are properly supplied with air and coolants in order to prevent overheating and other malfunctions.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/5436f06d-4cc0-42a6-8e5b-63b842cce03b,disseminate general corporate information,use office system | provide general corporate information | make general corporate information available | distribute general corporate information | using office systems,"Answer questions, resolve doubts, and solve inquiries in regard to general institutional and corporate information such as program rules, regulations and procedures. Assist with information to both, employees and public at large.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,provide information,released
http://data.europa.eu/esco/skill/e8ef317f-c880-4c7a-929f-e08053f976bb,develop strategies for accessibility,develop a strategy for accessibility | create a plan of action for accessibility | develop accessibility strategies | implement a scheme to enable accessibility,Create strategies for a business to enable optimum accessibility for all clients.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/ba2c6181-b036-40b4-8f6d-51499463ccbb,develop company strategies,released
http://data.europa.eu/esco/skill/f82e10fc-392c-429e-bcc2-0b9ce5ee886f,synthetic natural environment,virtual reality of natural environment | synthetic natural environment model | natural environment simulation | virtual world of natural environment | simulation of natural environment | SNE | synthetic environment of nature | simulation of physical world,"The simulation and representation of components of physical world such as climate, wheather and space where military systems exist in order to obtain information and perform tests.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/a36de838-7fd3-474a-8391-492354b47fc1,distinguish wood quality,Identify wood quality | determine wood quality | discern wood quality | distinguishing wood quality,"Distinguish different types of wood quality schemes, grading rules, and standards. See how quality differs between certain kinds of wood, such as hardwoods and softwoods.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/2ba18d7a-88e4-469b-9771-81cd2a86a375,set up fish harvesting equipment,fish harvesting equipment setting up | check fish harvesting equipment | prepare fish harvesting equipment,Set up fish harvesting equipment for the efficient slaughter of the fish and subsequent storage.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/0ad82f5a-084b-40d2-afda-dbde03811a24,apply fish harvest methods,released
http://data.europa.eu/esco/skill/09708bab-8485-40db-a004-9d286815f781,types of waxes,types of a wax | types of wax | wax types | brands of waxes | categories of waxes | variations of waxes | varieties of waxes,"Waxes are organic compounds composed of alkyl chains and they can have different origins. There are animal waxes such as beewax, plant waxes such as soja or palm wax, and petroleum derived waxes.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/8c87a050-08f8-4c3a-804e-b41a465553bc,communicate with jury,interact with jury | speak with jury | speak with jurors | interact with jurors | engage with jurors | engage with jury,"Communicate with the jury of a court hearing in order to ensure they're fit for jury duty in the trial, will be able to remain impartial and make sound decisions, and to ensure they are briefed on the case and are aware of the court procedures.",skill,sector specific skills and competences,,,released
